,id,customer_id,country_id,tbl_loan_id,lender_id,loan_type,total_amount,total_amount_to_repay,disbursement_date,due_date,duration,new_versus_repeat,amount_funded_by_lender,lender_portion_funded,lender_portion_to_be_repaid,target
1784,ID_288813360365251804,288813,Kenya,360365,251804,Type_7,6237.0,6362.0,2023-10-25,2023-11-01,7,Repeat Loan,1169.0,0.18742985409652,1192.0,0
1785,ID_288813360365267278,288813,Kenya,360365,267278,Type_7,6237.0,6362.0,2023-10-25,2023-11-01,7,Repeat Loan,1169.0,0.18742985409652,1192.0,0
1786,ID_245448360374267278,245448,Kenya,360374,267278,Type_4,87000.0,97440.0,2023-10-26,2023-12-25,60,Repeat Loan,21750.0,0.25,24360.0,0
1787,ID_245448360374251804,245448,Kenya,360374,251804,Type_4,87000.0,97440.0,2023-10-26,2023-12-25,60,Repeat Loan,21750.0,0.25,24360.0,0
1788,ID_240010360388251804,240010,Kenya,360388,251804,Type_7,9979.0,10179.0,2023-10-27,2023-11-03,7,Repeat Loan,1871.0,0.187493736847379,1908.0,0
1789,ID_240010360388267278,240010,Kenya,360388,267278,Type_7,9979.0,10179.0,2023-10-27,2023-11-03,7,Repeat Loan,1871.0,0.187493736847379,1908.0,0
1790,ID_261907360389267278,261907,Kenya,360389,267278,Type_7,39645.0,40438.0,2023-10-27,2023-11-03,7,Repeat Loan,7433.0,0.187488964560474,7582.0,0
1791,ID_261907360389251804,261907,Kenya,360389,251804,Type_7,39645.0,40438.0,2023-10-27,2023-11-03,7,Repeat Loan,7433.0,0.187488964560474,7582.0,0
1792,ID_240661360397251804,240661,Kenya,360397,251804,Type_4,10000.0,10700.0,2023-10-27,2023-11-26,30,Repeat Loan,2500.0,0.25,2675.0,0
1793,ID_240661360397267278,240661,Kenya,360397,267278,Type_4,10000.0,10700.0,2023-10-27,2023-11-26,30,Repeat Loan,2500.0,0.25,2675.0,0
1794,ID_273698360408251804,273698,Kenya,360408,251804,Type_4,150000.0,172500.0,2023-10-30,2024-01-28,90,Repeat Loan,37500.0,0.25,43125.0,0
1795,ID_273698360408267278,273698,Kenya,360408,267278,Type_4,150000.0,172500.0,2023-10-30,2024-01-28,90,Repeat Loan,37500.0,0.25,43125.0,0
1796,ID_272811360422251804,272811,Kenya,360422,251804,Type_4,60000.0,67342.0,2023-10-31,2023-12-30,60,Repeat Loan,15000.0,0.25,16836.0,0
1797,ID_272811360422267278,272811,Kenya,360422,267278,Type_4,60000.0,67342.0,2023-10-31,2023-12-30,60,Repeat Loan,15000.0,0.25,16836.0,0
1798,ID_245204360442267278,245204,Kenya,360442,267278,Type_4,25000.0,26750.0,2023-11-01,2023-12-01,30,Repeat Loan,6250.0,0.25,6688.0,0
1799,ID_245204360442251804,245204,Kenya,360442,251804,Type_4,25000.0,26750.0,2023-11-01,2023-12-01,30,Repeat Loan,6250.0,0.25,6688.0,0
1800,ID_239237360444251804,239237,Kenya,360444,251804,Type_4,25000.0,28021.0,2023-11-01,2023-12-31,60,Repeat Loan,6250.0,0.25,7005.0,0
1801,ID_239237360444267278,239237,Kenya,360444,267278,Type_4,25000.0,28021.0,2023-11-01,2023-12-31,60,Repeat Loan,6250.0,0.25,7005.0,0
1802,ID_273485360445267278,273485,Kenya,360445,267278,Type_4,40000.0,44800.0,2023-11-01,2023-12-31,60,Repeat Loan,10000.0,0.25,11200.0,0
1803,ID_273485360445251804,273485,Kenya,360445,251804,Type_4,40000.0,44800.0,2023-11-01,2023-12-31,60,Repeat Loan,10000.0,0.25,11200.0,0
1804,ID_288813360452251804,288813,Kenya,360452,251804,Type_7,6642.0,6775.0,2023-11-02,2023-11-09,7,Repeat Loan,1245.0,0.187443541102077,1270.0,0
1805,ID_288813360452267278,288813,Kenya,360452,267278,Type_7,6642.0,6775.0,2023-11-02,2023-11-09,7,Repeat Loan,1245.0,0.187443541102077,1270.0,0
1806,ID_271519360454267278,271519,Kenya,360454,267278,Type_4,2000000.0,2276000.0,2023-11-02,2024-04-30,180,Repeat Loan,800000.0,0.4,910400.0,1
1807,ID_271519360454251804,271519,Kenya,360454,251804,Type_4,2000000.0,2276000.0,2023-11-02,2024-04-30,180,Repeat Loan,150000.0,0.075,170700.0,0
1808,ID_272677360457251804,272677,Kenya,360457,251804,Type_4,150000.0,172500.0,2023-11-02,2024-01-31,90,Repeat Loan,37500.0,0.25,43125.0,0
1809,ID_272677360457267278,272677,Kenya,360457,267278,Type_4,150000.0,172500.0,2023-11-02,2024-01-31,90,Repeat Loan,37500.0,0.25,43125.0,0
1810,ID_292353360458251804,292353,Kenya,360458,251804,Type_4,94000.0,108100.0,2023-11-02,2024-01-31,90,Repeat Loan,23500.0,0.25,27029.0,0
1811,ID_292353360458267278,292353,Kenya,360458,267278,Type_4,94000.0,108100.0,2023-11-02,2024-01-31,90,Repeat Loan,23500.0,0.25,27029.0,0
1812,ID_270169360459251804,270169,Kenya,360459,251804,Type_4,250000.0,278125.0,2023-11-02,2024-01-31,90,Repeat Loan,62500.0,0.25,69531.0,0
1813,ID_270169360459267278,270169,Kenya,360459,267278,Type_4,250000.0,278125.0,2023-11-02,2024-01-31,90,Repeat Loan,62500.0,0.25,69531.0,0
1814,ID_292591360460251804,292591,Kenya,360460,251804,Type_4,150000.0,157500.0,2023-11-02,2023-12-02,30,Repeat Loan,37500.0,0.25,39375.0,0
1815,ID_292591360460267278,292591,Kenya,360460,267278,Type_4,150000.0,157500.0,2023-11-02,2023-12-02,30,Repeat Loan,37500.0,0.25,39375.0,0
1816,ID_273584360461267278,273584,Kenya,360461,267278,Type_4,12000.0,12840.0,2023-11-02,2023-12-02,30,Repeat Loan,3000.0,0.25,3210.0,0
1817,ID_273584360461251804,273584,Kenya,360461,251804,Type_4,12000.0,12840.0,2023-11-02,2023-12-02,30,Repeat Loan,3000.0,0.25,3210.0,0
1818,ID_288496360468251804,288496,Kenya,360468,251804,Type_4,45000.0,50400.0,2023-11-03,2024-01-02,60,Repeat Loan,11250.0,0.25,12600.0,0
1819,ID_288496360468267278,288496,Kenya,360468,267278,Type_4,45000.0,50400.0,2023-11-03,2024-01-02,60,Repeat Loan,11250.0,0.25,12600.0,0
1820,ID_247657360469251804,247657,Kenya,360469,251804,Type_4,10000.0,10450.0,2023-11-03,2023-11-17,14,Repeat Loan,2500.0,0.25,2613.0,0
1821,ID_247657360469267278,247657,Kenya,360469,267278,Type_4,10000.0,10450.0,2023-11-03,2023-11-17,14,Repeat Loan,2500.0,0.25,2613.0,0
1822,ID_244516360478267278,244516,Kenya,360478,267278,Type_7,12135.0,12378.0,2023-11-06,2023-11-13,7,Repeat Loan,2275.0,0.187474248042851,2321.0,0
1823,ID_244516360478251804,244516,Kenya,360478,251804,Type_7,12135.0,12378.0,2023-11-06,2023-11-13,7,Repeat Loan,2275.0,0.187474248042851,2321.0,0
1824,ID_269332360479267278,269332,Kenya,360479,267278,Type_7,4065.0,4147.0,2023-11-06,2023-11-13,7,Repeat Loan,762.0,0.187453874538745,777.0,0
1825,ID_269332360479251804,269332,Kenya,360479,251804,Type_7,4065.0,4147.0,2023-11-06,2023-11-13,7,Repeat Loan,762.0,0.187453874538745,777.0,0
1826,ID_292651360480267278,292651,Kenya,360480,267278,Type_7,14300.0,14586.0,2023-11-06,2023-11-13,7,Repeat Loan,2681.0,0.187482517482517,2735.0,0
1827,ID_292651360480251804,292651,Kenya,360480,251804,Type_7,14300.0,14586.0,2023-11-06,2023-11-13,7,Repeat Loan,2681.0,0.187482517482517,2735.0,0
1828,ID_273757360482251804,273757,Kenya,360482,251804,Type_4,30000.0,33512.0,2023-11-06,2023-12-06,30,Repeat Loan,7500.0,0.25,8378.0,1
1829,ID_273757360482267278,273757,Kenya,360482,267278,Type_4,30000.0,33512.0,2023-11-06,2023-12-06,30,Repeat Loan,7500.0,0.25,8378.0,1
1830,ID_268614360484267278,268614,Kenya,360484,267278,Type_4,24000.0,25680.0,2023-11-06,2023-12-06,30,Repeat Loan,6000.0,0.25,6420.0,0
1831,ID_268614360484251804,268614,Kenya,360484,251804,Type_4,24000.0,25680.0,2023-11-06,2023-12-06,30,Repeat Loan,6000.0,0.25,6420.0,0
1832,ID_293818360485267278,293818,Kenya,360485,267278,Type_4,10000.0,10450.0,2023-11-06,2023-11-20,14,Repeat Loan,2500.0,0.25,2613.0,0
1833,ID_293818360485251804,293818,Kenya,360485,251804,Type_4,10000.0,10450.0,2023-11-06,2023-11-20,14,New Loan,2500.0,0.25,2613.0,0
1834,ID_238716360489251804,238716,Kenya,360489,251804,Type_4,30000.0,32100.0,2023-11-06,2023-12-06,30,Repeat Loan,7500.0,0.25,8025.0,0
1835,ID_238716360489267278,238716,Kenya,360489,267278,Type_4,30000.0,32100.0,2023-11-06,2023-12-06,30,Repeat Loan,7500.0,0.25,8025.0,0
1836,ID_238781360490267278,238781,Kenya,360490,267278,Type_4,150000.0,172500.0,2023-11-06,2024-02-04,90,Repeat Loan,37500.0,0.25,43125.0,0
1837,ID_238781360490251804,238781,Kenya,360490,251804,Type_4,150000.0,172500.0,2023-11-06,2024-02-04,90,Repeat Loan,37500.0,0.25,43125.0,0
1838,ID_272181360498267278,272181,Kenya,360498,267278,Type_4,3500000.0,3984176.0,2023-11-07,2024-05-05,180,Repeat Loan,1600000.0,0.457142857142857,1821338.0,1
1839,ID_272181360498251804,272181,Kenya,360498,251804,Type_4,3500000.0,3984176.0,2023-11-07,2024-05-05,180,Repeat Loan,100000.0,0.0285714285714285,113834.0,0
1840,ID_273741360511267278,273741,Kenya,360511,267278,Type_4,30000.0,33600.0,2023-11-07,2024-01-06,60,Repeat Loan,7500.0,0.25,8400.0,0
1841,ID_273741360511251804,273741,Kenya,360511,251804,Type_4,30000.0,33600.0,2023-11-07,2024-01-06,60,Repeat Loan,7500.0,0.25,8400.0,0
1842,ID_273748360512251804,273748,Kenya,360512,251804,Type_4,20000.0,21400.0,2023-11-07,2023-12-07,30,Repeat Loan,5000.0,0.25,5350.0,0
1843,ID_273748360512267278,273748,Kenya,360512,267278,Type_4,20000.0,21400.0,2023-11-07,2023-12-07,30,Repeat Loan,5000.0,0.25,5350.0,0
1844,ID_293859360513251804,293859,Kenya,360513,251804,Type_4,20000.0,21400.0,2023-11-07,2023-12-07,30,New Loan,5000.0,0.25,5350.0,0
1845,ID_293859360513267278,293859,Kenya,360513,267278,Type_4,20000.0,21400.0,2023-11-07,2023-12-07,30,Repeat Loan,5000.0,0.25,5350.0,0
1846,ID_247537360514251804,247537,Kenya,360514,251804,Type_4,700000.0,770350.0,2023-11-08,2024-02-06,90,Repeat Loan,50000.0,0.0714285714285714,55025.0,0
1847,ID_247537360514267278,247537,Kenya,360514,267278,Type_4,700000.0,770350.0,2023-11-08,2024-02-06,90,Repeat Loan,300000.0,0.428571428571428,330150.0,0
1848,ID_273176360520267278,273176,Kenya,360520,267278,Type_7,49500.0,50490.0,2023-11-08,2023-11-15,7,Repeat Loan,9281.0,0.187494949494949,9467.0,0
1849,ID_273176360520251804,273176,Kenya,360520,251804,Type_7,49500.0,50490.0,2023-11-08,2023-11-15,7,Repeat Loan,9281.0,0.187494949494949,9467.0,0
1850,ID_288763360522267278,288763,Kenya,360522,267278,Type_7,11565.0,11797.0,2023-11-08,2023-11-15,7,Repeat Loan,2168.0,0.187462170341547,2211.0,0
1851,ID_288763360522251804,288763,Kenya,360522,251804,Type_7,11565.0,11797.0,2023-11-08,2023-11-15,7,Repeat Loan,2168.0,0.187462170341547,2211.0,0
1852,ID_288830360524267278,288830,Kenya,360524,267278,Type_7,3300.0,3366.0,2023-11-08,2023-11-15,7,Repeat Loan,618.0,0.187272727272727,630.0,0
1853,ID_288830360524251804,288830,Kenya,360524,251804,Type_7,3300.0,3366.0,2023-11-08,2023-11-15,7,Repeat Loan,618.0,0.187272727272727,630.0,0
1854,ID_239870360525267278,239870,Kenya,360525,267278,Type_4,15000.0,16050.0,2023-11-08,2023-12-08,30,Repeat Loan,3750.0,0.25,4013.0,0
1855,ID_239870360525251804,239870,Kenya,360525,251804,Type_4,15000.0,16050.0,2023-11-08,2023-12-08,30,Repeat Loan,3750.0,0.25,4013.0,0
1856,ID_237786360536251804,237786,Kenya,360536,251804,Type_4,60000.0,67200.0,2023-11-09,2024-01-08,60,Repeat Loan,15000.0,0.25,16800.0,0
1857,ID_237786360536267278,237786,Kenya,360536,267278,Type_4,60000.0,67200.0,2023-11-09,2024-01-08,60,Repeat Loan,15000.0,0.25,16800.0,0
1858,ID_249352360538267278,249352,Kenya,360538,267278,Type_4,210000.0,231105.0,2023-11-09,2024-02-07,90,Repeat Loan,52500.0,0.25,57776.0,0
1859,ID_249352360538251804,249352,Kenya,360538,251804,Type_4,210000.0,231105.0,2023-11-09,2024-02-07,90,Repeat Loan,45019.19,0.214377095238095,49544.0,0
1860,ID_293863360545251804,293863,Kenya,360545,251804,Type_4,2000000.0,2046000.0,2023-11-10,2023-12-10,30,Repeat Loan,4000.0,0.002,4092.0,0
1861,ID_293863360545267278,293863,Kenya,360545,267278,Type_4,2000000.0,2046000.0,2023-11-10,2023-12-10,30,New Loan,50000.0,0.025,51150.0,0
1862,ID_293898360567251804,293898,Kenya,360567,251804,Type_4,70000.0,78440.0,2023-11-13,2024-01-12,60,Repeat Loan,26250.0,0.375,29415.0,0
1863,ID_293898360567267278,293898,Kenya,360567,267278,Type_4,70000.0,78440.0,2023-11-13,2024-01-12,60,New Loan,26250.0,0.375,29415.0,0
1864,ID_248135360572267278,248135,Kenya,360572,267278,Type_7,19878.0,20276.0,2023-11-14,2023-11-21,7,Repeat Loan,4969.0,0.24997484656404,5068.0,0
1865,ID_248135360572251804,248135,Kenya,360572,251804,Type_7,19878.0,20276.0,2023-11-14,2023-11-21,7,Repeat Loan,4969.0,0.24997484656404,5068.0,0
1866,ID_269332360574251804,269332,Kenya,360574,251804,Type_7,8650.0,8823.0,2023-11-14,2023-11-21,7,Repeat Loan,2162.0,0.249942196531791,2205.0,0
1867,ID_269332360574267278,269332,Kenya,360574,267278,Type_7,8650.0,8823.0,2023-11-14,2023-11-21,7,Repeat Loan,2162.0,0.249942196531791,2205.0,0
1868,ID_244683360575267278,244683,Kenya,360575,267278,Type_4,90000.0,103500.0,2023-11-14,2024-02-12,90,Repeat Loan,45000.0,0.5,51750.0,0
1869,ID_244683360575251804,244683,Kenya,360575,251804,Type_4,90000.0,103500.0,2023-11-14,2024-02-12,90,Repeat Loan,45000.0,0.5,51750.0,0
1870,ID_273705360576251804,273705,Kenya,360576,251804,Type_4,40000.0,44800.0,2023-11-14,2024-01-13,60,Repeat Loan,20000.0,0.5,22400.0,0
1871,ID_273705360576267278,273705,Kenya,360576,267278,Type_4,40000.0,44800.0,2023-11-14,2024-01-13,60,Repeat Loan,20000.0,0.5,22400.0,0
1872,ID_239019360577251804,239019,Kenya,360577,251804,Type_4,5000.0,5225.0,2023-11-14,2023-11-28,14,Repeat Loan,2500.0,0.5,2613.0,0
1873,ID_239019360577267278,239019,Kenya,360577,267278,Type_4,5000.0,5225.0,2023-11-14,2023-11-28,14,Repeat Loan,2500.0,0.5,2613.0,0
1874,ID_292651360585251804,292651,Kenya,360585,251804,Type_7,14300.0,14586.0,2023-11-14,2023-11-21,7,Repeat Loan,4766.0,0.333286713286713,4861.0,0
1875,ID_292651360585267278,292651,Kenya,360585,267278,Type_7,14300.0,14586.0,2023-11-14,2023-11-21,7,Repeat Loan,4766.0,0.333286713286713,4861.0,0
1876,ID_251129360587251804,251129,Kenya,360587,251804,Type_4,1500000.0,1638000.0,2023-11-15,2024-03-14,120,Repeat Loan,20000.0,0.0133333333333333,21840.0,0
1877,ID_251129360587267278,251129,Kenya,360587,267278,Type_4,1500000.0,1638000.0,2023-11-15,2024-03-14,120,Repeat Loan,90000.0,0.06,98280.0,0
1878,ID_288536360589267278,288536,Kenya,360589,267278,Type_4,100000.0,115000.0,2023-11-15,2024-02-13,90,Repeat Loan,50000.0,0.5,57500.0,0
1879,ID_288536360589251804,288536,Kenya,360589,251804,Type_4,100000.0,115000.0,2023-11-15,2024-02-13,90,Repeat Loan,50000.0,0.5,57500.0,0
1880,ID_238532360591267278,238532,Kenya,360591,267278,Type_4,11000.0,11770.0,2023-11-15,2023-12-15,30,Repeat Loan,5500.0,0.5,5885.0,0
1881,ID_238532360591251804,238532,Kenya,360591,251804,Type_4,11000.0,11770.0,2023-11-15,2023-12-15,30,Repeat Loan,5500.0,0.5,5885.0,0
1882,ID_242060360593267278,242060,Kenya,360593,267278,Type_4,90000.0,90000.0,2023-11-15,2024-02-13,90,Repeat Loan,45000.0,0.5,51750.0,0
1883,ID_242060360593251804,242060,Kenya,360593,251804,Type_4,90000.0,90000.0,2023-11-15,2024-02-13,90,Repeat Loan,45000.0,0.5,51750.0,0
1884,ID_247657360617251804,247657,Kenya,360617,251804,Type_4,15000.0,16050.0,2023-11-17,2023-12-17,30,Repeat Loan,6987.5,0.465833333333333,7477.0,0
1885,ID_247657360617267278,247657,Kenya,360617,267278,Type_4,15000.0,16050.0,2023-11-17,2023-12-17,30,Repeat Loan,6987.5,0.465833333333333,7477.0,0
1886,ID_273359360650251804,273359,Kenya,360650,251804,Type_4,25000.0,26750.0,2023-11-21,2023-12-21,30,Repeat Loan,8333.0,0.33332,8916.0,0
1887,ID_273359360650267278,273359,Kenya,360650,267278,Type_4,25000.0,26750.0,2023-11-21,2023-12-21,30,Repeat Loan,8334.0,0.33336,8917.0,0
1888,ID_57973360663251804,57973,Kenya,360663,251804,Type_4,800000.0,896056.0,2023-11-23,2024-03-22,120,Repeat Loan,100000.0,0.125,112007.0,0
1889,ID_57973360663267278,57973,Kenya,360663,267278,Type_4,800000.0,896056.0,2023-11-23,2024-03-22,120,Repeat Loan,200000.0,0.25,224014.0,0
1890,ID_294108360664267278,294108,Kenya,360664,267278,Type_4,25000.0,26750.0,2023-11-23,2023-12-23,30,New Loan,8334.0,0.33336,8917.0,0
1891,ID_294108360664251804,294108,Kenya,360664,251804,Type_4,25000.0,26750.0,2023-11-23,2023-12-23,30,Repeat Loan,8333.0,0.33332,8916.0,0
1892,ID_273644360676251804,273644,Kenya,360676,251804,Type_4,12000.0,12840.0,2023-11-24,2023-12-24,30,Repeat Loan,4000.0,0.333333333333333,4280.0,0
1893,ID_273644360676267278,273644,Kenya,360676,267278,Type_4,12000.0,12840.0,2023-11-24,2023-12-24,30,Repeat Loan,4000.0,0.333333333333333,4280.0,0
1894,ID_240010360680251804,240010,Kenya,360680,251804,Type_7,12735.0,12990.0,2023-11-24,2023-12-01,7,Repeat Loan,3183.0,0.249941107184923,3247.0,0
1895,ID_240010360680267278,240010,Kenya,360680,267278,Type_7,12735.0,12990.0,2023-11-24,2023-12-01,7,Repeat Loan,3183.0,0.249941107184923,3247.0,0
1896,ID_240661360697267278,240661,Kenya,360697,267278,Type_4,10000.0,10700.0,2023-11-27,2023-12-27,30,Repeat Loan,3334.0,0.3334,3567.0,0
1897,ID_240661360697251804,240661,Kenya,360697,251804,Type_4,10000.0,10700.0,2023-11-27,2023-12-27,30,Repeat Loan,3333.0,0.3333,3566.0,0
1898,ID_242023360709267278,242023,Kenya,360709,267278,Type_4,105000.0,105000.0,2023-11-28,2024-02-26,90,Repeat Loan,35000.0,0.333333333333333,40250.0,0
1899,ID_242023360709251804,242023,Kenya,360709,251804,Type_4,105000.0,105000.0,2023-11-28,2024-02-26,90,Repeat Loan,35000.0,0.333333333333333,40250.0,0
1900,ID_294149360710251804,294149,Kenya,360710,251804,Type_4,10000.0,11469.0,2023-11-28,2023-12-12,14,New Loan,3333.0,0.3333,3823.0,1
1901,ID_294149360710267278,294149,Kenya,360710,267278,Type_4,10000.0,11469.0,2023-11-28,2023-12-12,14,Repeat Loan,3334.0,0.3334,3824.0,1
1902,ID_244219360721267278,244219,Kenya,360721,267278,Type_4,140000.0,161000.0,2023-11-30,2024-02-28,90,Repeat Loan,46668.0,0.333342857142857,53668.0,0
1903,ID_244219360721251804,244219,Kenya,360721,251804,Type_4,140000.0,161000.0,2023-11-30,2024-02-28,90,Repeat Loan,46666.0,0.333328571428571,53666.0,0
1904,ID_273523360722251804,273523,Kenya,360722,251804,Type_4,25000.0,26750.0,2023-11-29,2023-12-29,30,Repeat Loan,8333.0,0.33332,8916.0,0
1905,ID_273523360722267278,273523,Kenya,360722,267278,Type_4,25000.0,26750.0,2023-11-29,2023-12-29,30,Repeat Loan,8334.0,0.33336,8917.0,0
1906,ID_238927360723251804,238927,Kenya,360723,251804,Type_4,40000.0,50261.0,2023-11-30,2024-01-29,60,Repeat Loan,13333.0,0.333325,16753.0,1
1907,ID_238927360723267278,238927,Kenya,360723,267278,Type_4,40000.0,50261.0,2023-11-30,2024-01-29,60,Repeat Loan,13334.0,0.33335,16755.0,1
1908,ID_264799360740267278,264799,Kenya,360740,267278,Type_4,200000.0,200000.0,2023-12-01,2024-02-29,90,Repeat Loan,66668.0,0.33334,76668.0,0
1909,ID_264799360740251804,264799,Kenya,360740,251804,Type_4,200000.0,200000.0,2023-12-01,2024-02-29,90,Repeat Loan,66666.0,0.33333,76666.0,0
1910,ID_272380360742267278,272380,Kenya,360742,267278,Type_4,60000.0,67404.0,2023-12-01,2024-01-30,60,Repeat Loan,20000.0,0.333333333333333,22468.0,0
1911,ID_272380360742251804,272380,Kenya,360742,251804,Type_4,60000.0,67404.0,2023-12-01,2024-01-30,60,Repeat Loan,20000.0,0.333333333333333,22468.0,0
1912,ID_294276360765267278,294276,Kenya,360765,267278,Type_4,30000.0,32100.0,2023-12-04,2024-01-03,30,Repeat Loan,7500.0,0.25,8025.0,0
1913,ID_294276360765251804,294276,Kenya,360765,251804,Type_4,30000.0,32100.0,2023-12-04,2024-01-03,30,New Loan,7500.0,0.25,8025.0,0
1914,ID_273584360776267278,273584,Kenya,360776,267278,Type_4,12000.0,12840.0,2023-12-05,2024-01-04,30,Repeat Loan,4500.0,0.375,4815.0,0
1915,ID_273584360776251804,273584,Kenya,360776,251804,Type_4,12000.0,12840.0,2023-12-05,2024-01-04,30,Repeat Loan,4500.0,0.375,4815.0,0
1916,ID_242042360791251804,242042,Kenya,360791,251804,Type_4,45000.0,45000.0,2023-12-07,2024-02-05,60,Repeat Loan,16875.0,0.375,18900.0,0
1917,ID_242042360791267278,242042,Kenya,360791,267278,Type_4,45000.0,45000.0,2023-12-07,2024-02-05,60,Repeat Loan,16875.0,0.375,18900.0,0
1918,ID_293859360792251804,293859,Kenya,360792,251804,Type_4,22000.0,23540.0,2023-12-07,2024-01-06,30,Repeat Loan,8250.0,0.375,8828.0,0
1919,ID_293859360792267278,293859,Kenya,360792,267278,Type_4,22000.0,23540.0,2023-12-07,2024-01-06,30,Repeat Loan,8250.0,0.375,8828.0,0
1920,ID_273678360793267278,273678,Kenya,360793,267278,Type_4,2000000.0,2316501.0,2023-12-07,2024-06-04,180,Repeat Loan,150000.0,0.075,173738.0,1
1921,ID_273678360793251804,273678,Kenya,360793,251804,Type_4,2000000.0,2316501.0,2023-12-07,2024-06-04,180,Repeat Loan,50000.0,0.025,57913.0,1
1922,ID_241289360797267278,241289,Kenya,360797,267278,Type_4,45000.0,48150.0,2023-12-08,2024-01-07,30,Repeat Loan,16875.0,0.375,18056.0,0
1923,ID_241289360797251804,241289,Kenya,360797,251804,Type_4,45000.0,48150.0,2023-12-08,2024-01-07,30,Repeat Loan,16875.0,0.375,18056.0,0
1924,ID_239870360798267278,239870,Kenya,360798,267278,Type_4,15000.0,16050.0,2023-12-08,2024-01-07,30,Repeat Loan,5625.0,0.375,6019.0,0
1925,ID_239870360798251804,239870,Kenya,360798,251804,Type_4,15000.0,16050.0,2023-12-08,2024-01-07,30,Repeat Loan,5625.0,0.375,6019.0,0
1926,ID_238200360824251804,238200,Kenya,360824,251804,Type_4,12000.0,12840.0,2023-12-11,2024-01-10,30,Repeat Loan,4500.0,0.375,4815.0,0
1927,ID_238200360824267278,238200,Kenya,360824,267278,Type_4,12000.0,12840.0,2023-12-11,2024-01-10,30,Repeat Loan,4500.0,0.375,4815.0,0
1928,ID_238716360825251804,238716,Kenya,360825,251804,Type_4,35000.0,37450.0,2023-12-11,2024-01-10,30,Repeat Loan,13125.0,0.375,14044.0,0
1929,ID_238716360825267278,238716,Kenya,360825,267278,Type_4,35000.0,37450.0,2023-12-11,2024-01-10,30,Repeat Loan,13125.0,0.375,14044.0,0
1930,ID_238611360830251804,238611,Kenya,360830,251804,Type_4,600000.0,660300.0,2023-12-11,2024-03-10,90,Repeat Loan,100000.0,0.166666666666666,110050.0,0
1931,ID_238611360830267278,238611,Kenya,360830,267278,Type_4,600000.0,660300.0,2023-12-11,2024-03-10,90,Repeat Loan,125000.0,0.208333333333333,137563.0,0
1932,ID_293869360843251804,293869,Kenya,360843,251804,Type_4,18000.0,19260.0,2023-12-13,2024-01-12,30,Repeat Loan,6750.0,0.375,7223.0,0
1933,ID_293869360843267278,293869,Kenya,360843,267278,Type_4,18000.0,19260.0,2023-12-13,2024-01-12,30,Repeat Loan,6750.0,0.375,7223.0,0
1934,ID_97434360844267278,97434,Kenya,360844,267278,Type_4,10000.0,10700.0,2023-12-13,2024-01-12,30,Repeat Loan,3750.0,0.375,4013.0,0
1935,ID_97434360844251804,97434,Kenya,360844,251804,Type_4,10000.0,10700.0,2023-12-13,2024-01-12,30,Repeat Loan,3750.0,0.375,4013.0,0
1936,ID_245204360850251804,245204,Kenya,360850,251804,Type_4,25000.0,26750.0,2023-12-14,2024-01-13,30,Repeat Loan,9375.0,0.375,10031.0,0
1937,ID_245204360850267278,245204,Kenya,360850,267278,Type_4,25000.0,26750.0,2023-12-14,2024-01-13,30,Repeat Loan,9375.0,0.375,10031.0,0
1938,ID_273743360865267278,273743,Kenya,360865,267278,Type_4,250000.0,278125.0,2023-12-15,2024-03-14,90,Repeat Loan,93750.0,0.375,104297.0,0
1939,ID_273743360865251804,273743,Kenya,360865,251804,Type_4,250000.0,278125.0,2023-12-15,2024-03-14,90,Repeat Loan,64255.24,0.257020959999999,71484.0,0
1940,ID_294458360866251804,294458,Kenya,360866,251804,Type_4,10000.0,10700.0,2023-12-15,2024-01-14,30,New Loan,3750.0,0.375,4013.0,0
1941,ID_294458360866267278,294458,Kenya,360866,267278,Type_4,10000.0,10700.0,2023-12-15,2024-01-14,30,Repeat Loan,3750.0,0.375,4013.0,0
1942,ID_273726360867251804,273726,Kenya,360867,251804,Type_4,65000.0,65000.0,2023-12-15,2024-03-14,90,Repeat Loan,24375.0,0.375,28031.0,0
1943,ID_273726360867267278,273726,Kenya,360867,267278,Type_4,65000.0,65000.0,2023-12-15,2024-03-14,90,Repeat Loan,24375.0,0.375,28031.0,0
1944,ID_245448360902251804,245448,Kenya,360902,251804,Type_4,120000.0,120000.0,2023-12-21,2024-03-20,90,Repeat Loan,30000.0,0.25,34500.0,0
1945,ID_245448360902267278,245448,Kenya,360902,267278,Type_4,120000.0,120000.0,2023-12-21,2024-03-20,90,Repeat Loan,30000.0,0.25,34500.0,0
1946,ID_273731360909267278,273731,Kenya,360909,267278,Type_4,44000.0,49280.0,2023-12-22,2024-02-20,60,Repeat Loan,11000.0,0.25,12320.0,0
1947,ID_273731360909251804,273731,Kenya,360909,251804,Type_4,44000.0,49280.0,2023-12-22,2024-02-20,60,Repeat Loan,11000.0,0.25,12320.0,0
1948,ID_273579360925267278,273579,Kenya,360925,267278,Type_4,135000.0,135000.0,2023-12-29,2024-02-27,60,Repeat Loan,33750.0,0.25,37800.0,0
1949,ID_273579360925251804,273579,Kenya,360925,251804,Type_4,135000.0,135000.0,2023-12-29,2024-02-27,60,Repeat Loan,33750.0,0.25,37800.0,0
1950,ID_273523360939267278,273523,Kenya,360939,267278,Type_4,25000.0,26750.0,2024-01-02,2024-02-01,30,Repeat Loan,6250.0,0.25,6688.0,0
