,id,customer_id,country_id,tbl_loan_id,lender_id,loan_type,loan_risk,total_amount,total_amount_to_repay,duration,interest_rate,interest_rate_bin,daily_loan_margin,margin_category,disbursement_date,month_disbursement,due_date,month_due,new_versus_repeat,target
29677,ID_203047294712267278,203047,Kenya,294712,267278,Type_1,Low Risk,660.0,660.0,7,0.0,Negative/Zero,0.0,Zero,2022-11-05,11,2022-11-12,11,Repeat Loan,0
29678,ID_266568278118267278,266568,Kenya,278118,267278,Type_1,Low Risk,15081.0,15081.0,7,0.0,Negative/Zero,0.0,Zero,2022-10-10,10,2022-10-17,10,Repeat Loan,0
29679,ID_249307303476267278,249307,Kenya,303476,267278,Type_5,High Risk,22000.0,23200.0,14,142.2077922077922,High,85.71428571428571,Large,2022-11-24,11,2022-12-08,12,Repeat Loan,0
29680,ID_247393222218267278,247393,Kenya,222218,267278,Type_1,Low Risk,2675.0,2713.0,7,74.07209612817088,Medium,5.428571428571429,Moderate,2022-07-22,7,2022-07-29,7,Repeat Loan,0
29681,ID_266151271859267278,266151,Kenya,271859,267278,Type_1,Low Risk,6290.0,6444.0,7,127.66295707472177,Medium,22.0,Moderate,2022-10-01,10,2022-10-08,10,Repeat Loan,0
29682,ID_257901222793267278,257901,Kenya,222793,267278,Type_1,Low Risk,4786.0,4886.0,7,108.94871947943405,Medium,14.285714285714286,Moderate,2022-07-23,7,2022-07-30,7,Repeat Loan,0
29683,ID_257702231754267278,257702,Kenya,231754,267278,Type_1,Low Risk,17642.0,17748.0,7,31.329457301569306,Low,15.142857142857142,Moderate,2022-08-04,8,2022-08-11,8,Repeat Loan,0
29684,ID_249405224366267278,249405,Kenya,224366,267278,Type_1,Low Risk,532.0,532.0,7,0.0,Negative/Zero,0.0,Zero,2022-07-25,7,2022-08-01,8,Repeat Loan,0
29685,ID_311801374389267278,311801,Kenya,374389,267278,Type_7,High Risk,3468.0,3590.0,7,183.43219640797494,High,17.428571428571427,Moderate,2024-11-01,11,2024-11-08,11,Repeat Loan,0
29686,ID_259956294057267278,259956,Kenya,294057,267278,Type_1,Low Risk,6650.0,6650.0,7,0.0,Negative/Zero,0.0,Zero,2022-11-05,11,2022-11-12,11,Repeat Loan,0
29687,ID_263861280568267278,263861,Kenya,280568,267278,Type_1,Low Risk,4401.0,4401.0,7,0.0,Negative/Zero,0.0,Zero,2022-10-12,10,2022-10-19,10,Repeat Loan,0
29688,ID_246665237171267278,246665,Kenya,237171,267278,Type_1,Low Risk,9978.0,10114.0,7,71.07064112476019,Medium,19.428571428571427,Moderate,2022-08-15,8,2022-08-22,8,Repeat Loan,0
29689,ID_241346226886267278,241346,Kenya,226886,267278,Type_1,Low Risk,585.0,585.0,7,0.0,Negative/Zero,0.0,Zero,2022-07-28,7,2022-08-04,8,Repeat Loan,0
29690,ID_256692224186267278,256692,Kenya,224186,267278,Type_1,Low Risk,1199.0,1217.0,7,78.27951864649111,Medium,2.5714285714285716,Small,2022-07-25,7,2022-08-01,8,Repeat Loan,0
29691,ID_259113222622267278,259113,Kenya,222622,267278,Type_1,Low Risk,22690.0,23379.0,7,158.33595668324622,High,98.42857142857143,Large,2022-07-23,7,2022-07-30,7,Repeat Loan,0
29692,ID_268034262346267278,268034,Kenya,262346,267278,Type_1,Low Risk,2385.0,2402.0,7,37.16681641209943,Low,2.4285714285714284,Small,2022-09-19,9,2022-09-26,9,Repeat Loan,0
29693,ID_241608235559267278,241608,Kenya,235559,267278,Type_1,Low Risk,2675.0,2713.0,7,74.07209612817088,Medium,5.428571428571429,Moderate,2022-08-12,8,2022-08-19,8,Repeat Loan,0
29694,ID_259693250205267278,259693,Kenya,250205,267278,Type_1,Low Risk,29995.0,29995.0,7,0.0,Negative/Zero,0.0,Zero,2022-09-02,9,2022-09-09,9,Repeat Loan,0
29695,ID_263185221873267278,263185,Kenya,221873,267278,Type_1,Low Risk,11058.0,11125.0,7,31.593158153114743,Low,9.571428571428571,Moderate,2022-07-22,7,2022-07-29,7,Repeat Loan,0
29696,ID_308511369634251804,308511,Kenya,369634,251804,Type_7,High Risk,5459.0,5651.0,7,183.39308612252375,High,27.428571428571427,Large,2024-08-26,8,2024-09-02,9,Repeat Loan,0
29697,ID_249764215141267278,249764,Kenya,215141,267278,Type_1,Low Risk,56490.0,56490.0,7,0.0,Negative/Zero,0.0,Zero,2022-07-13,7,2022-07-20,7,Repeat Loan,0
29698,ID_267660294251267278,267660,Kenya,294251,267278,Type_1,Low Risk,2628.0,2723.0,7,188.49206349206347,High,13.571428571428571,Moderate,2022-11-05,11,2022-11-12,11,Repeat Loan,0
29699,ID_243264259268267278,243264,Kenya,259268,267278,Type_1,Low Risk,2430.0,2430.0,7,0.0,Negative/Zero,0.0,Zero,2022-09-14,9,2022-09-21,9,Repeat Loan,0
29700,ID_257604303439267278,257604,Kenya,303439,267278,Type_1,Low Risk,1080.0,1088.0,7,38.62433862433862,Low,1.1428571428571428,Small,2022-11-23,11,2022-11-30,11,Repeat Loan,0
29701,ID_258904241706267278,258904,Kenya,241706,267278,Type_1,Low Risk,2199.0,2199.0,7,0.0,Negative/Zero,0.0,Zero,2022-08-22,8,2022-08-29,8,Repeat Loan,0
29702,ID_252903295504267278,252903,Kenya,295504,267278,Type_1,Low Risk,11172.0,11240.0,7,31.73750703288834,Low,9.714285714285714,Moderate,2022-11-08,11,2022-11-15,11,Repeat Loan,0
29703,ID_247838123663251804,247838,Kenya,123663,251804,Type_5,High Risk,17500.0,18475.0,14,145.25510204081633,High,69.64285714285714,Large,2022-03-08,3,2022-03-22,3,Repeat Loan,0
29704,ID_243411258765267278,243411,Kenya,258765,267278,Type_1,Low Risk,9836.0,9896.0,7,31.80735490617556,Low,8.571428571428571,Moderate,2022-09-14,9,2022-09-21,9,Repeat Loan,0
29705,ID_309926374441251804,309926,Kenya,374441,251804,Type_7,High Risk,1719.0,1780.0,7,185.03282639408292,High,8.714285714285714,Moderate,2024-11-01,11,2024-11-08,11,Repeat Loan,0
29706,ID_241429267774267278,241429,Kenya,267774,267278,Type_1,Low Risk,2975.0,2996.0,7,36.80672268907563,Low,3.0,Small,2022-09-26,9,2022-10-03,10,Repeat Loan,0
29707,ID_247984301862267278,247984,Kenya,301862,267278,Type_1,Low Risk,41900.0,43174.0,7,158.54415274463008,High,182.0,Large,2022-11-21,11,2022-11-28,11,Repeat Loan,0
29708,ID_259757266279267278,259757,Kenya,266279,267278,Type_1,Low Risk,40052.0,40052.0,7,0.0,Negative/Zero,0.0,Zero,2022-09-23,9,2022-09-30,9,Repeat Loan,0
29709,ID_259492216918267278,259492,Kenya,216918,267278,Type_1,Low Risk,19276.0,19276.0,7,0.0,Negative/Zero,0.0,Zero,2022-07-15,7,2022-07-22,7,Repeat Loan,0
29710,ID_249418218248267278,249418,Kenya,218248,267278,Type_1,Low Risk,1850.0,1875.0,7,70.46332046332047,Medium,3.5714285714285716,Small,2022-07-18,7,2022-07-25,7,Repeat Loan,0
29711,ID_270319280914267278,270319,Kenya,280914,267278,Type_1,Low Risk,1167.0,1203.0,7,160.85200146896804,High,5.142857142857143,Moderate,2022-10-13,10,2022-10-20,10,Repeat Loan,0
29712,ID_249832287906267278,249832,Kenya,287906,267278,Type_1,Low Risk,703.0,730.0,7,200.26417394838444,High,3.857142857142857,Small,2022-10-25,10,2022-11-01,11,Repeat Loan,0
29713,ID_249931254612267278,249931,Kenya,254612,267278,Type_1,Low Risk,41407.0,42666.0,7,158.5428964736811,High,179.85714285714286,Large,2022-09-08,9,2022-09-15,9,Repeat Loan,0
29714,ID_261669282611267278,261669,Kenya,282611,267278,Type_1,Low Risk,4996.0,5031.0,7,36.52922337870296,Low,5.0,Moderate,2022-10-15,10,2022-10-22,10,Repeat Loan,0
29715,ID_259729304538267278,259729,Kenya,304538,267278,Type_1,Low Risk,11395.0,11299.0,7,-43.929041559581265,Negative/Zero,-13.714285714285714,Zero,2022-11-26,11,2022-12-03,12,Repeat Loan,0
29716,ID_255086228391267278,255086,Kenya,228391,267278,Type_1,Low Risk,26034.0,26191.0,7,31.44514316443332,Low,22.428571428571427,Moderate,2022-07-30,7,2022-08-06,8,Repeat Loan,0
29717,ID_255130292433267278,255130,Kenya,292433,267278,Type_1,Low Risk,699.0,699.0,7,0.0,Negative/Zero,0.0,Zero,2022-11-02,11,2022-11-09,11,Repeat Loan,0
29718,ID_247191303057267278,247191,Kenya,303057,267278,Type_1,Low Risk,1500.0,1500.0,7,0.0,Negative/Zero,0.0,Zero,2022-11-23,11,2022-11-30,11,Repeat Loan,0
29719,ID_256054249612267278,256054,Kenya,249612,267278,Type_1,Low Risk,4779.0,4779.0,7,0.0,Negative/Zero,0.0,Zero,2022-09-01,9,2022-09-08,9,Repeat Loan,0
29720,ID_270873263017267278,270873,Kenya,263017,267278,Type_1,Low Risk,8949.0,9075.0,7,73.41602413677506,Medium,18.0,Moderate,2022-09-19,9,2022-09-26,9,Repeat Loan,0
29721,ID_268758260087267278,268758,Kenya,260087,267278,Type_1,Low Risk,12424.0,12424.0,7,0.0,Negative/Zero,0.0,Zero,2022-09-15,9,2022-09-22,9,Repeat Loan,0
29722,ID_258358255074267278,258358,Kenya,255074,267278,Type_1,Low Risk,560.0,580.0,7,186.22448979591837,High,2.857142857142857,Small,2022-09-08,9,2022-09-15,9,Repeat Loan,0
29723,ID_254294275504267278,254294,Kenya,275504,267278,Type_1,Low Risk,7678.0,7820.0,7,96.43508354110072,Medium,20.285714285714285,Moderate,2022-10-05,10,2022-10-12,10,Repeat Loan,0
29724,ID_259970257333267278,259970,Kenya,257333,267278,Type_1,Low Risk,5549.0,5549.0,7,0.0,Negative/Zero,0.0,Zero,2022-09-12,9,2022-09-19,9,Repeat Loan,0
29725,ID_259231245238267278,259231,Kenya,245238,267278,Type_1,Low Risk,1914.0,1984.0,7,190.70010449320793,High,10.0,Moderate,2022-08-26,8,2022-09-02,9,Repeat Loan,0
29726,ID_258956294472267278,258956,Kenya,294472,267278,Type_1,Low Risk,1950.0,1950.0,7,0.0,Negative/Zero,0.0,Zero,2022-11-05,11,2022-11-12,11,Repeat Loan,0
29727,ID_263613243217267278,263613,Kenya,243217,267278,Type_1,Low Risk,28474.0,28990.0,7,94.49221846496553,Medium,73.71428571428571,Large,2022-08-24,8,2022-08-31,8,Repeat Loan,0
29728,ID_241475302253267278,241475,Kenya,302253,267278,Type_1,Low Risk,8198.0,8248.0,7,31.802181716795037,Low,7.142857142857143,Moderate,2022-11-21,11,2022-11-28,11,Repeat Loan,0
29729,ID_269029292998267278,269029,Kenya,292998,267278,Type_1,Low Risk,1500.0,1544.0,7,152.95238095238093,High,6.285714285714286,Moderate,2022-11-03,11,2022-11-10,11,Repeat Loan,0
29730,ID_245814233758267278,245814,Kenya,233758,267278,Type_1,Low Risk,9467.0,9524.0,7,31.394769801868144,Low,8.142857142857142,Moderate,2022-08-08,8,2022-08-15,8,Repeat Loan,0
29731,ID_270903260158251804,270903,Kenya,260158,251804,Type_5,High Risk,14000.0,14800.0,14,148.9795918367347,High,57.142857142857146,Large,2022-09-16,9,2022-09-30,9,Repeat Loan,0
29732,ID_242748269148267278,242748,Kenya,269148,267278,Type_1,Low Risk,15945.0,16307.0,7,118.38014603771893,Medium,51.714285714285715,Large,2022-09-27,9,2022-10-04,10,Repeat Loan,0
29733,ID_248927217593267278,248927,Kenya,217593,267278,Type_1,Low Risk,1110.0,1110.0,7,0.0,Negative/Zero,0.0,Zero,2022-07-16,7,2022-07-23,7,Repeat Loan,0
29734,ID_76079251076267278,76079,Kenya,251076,267278,Type_1,Low Risk,17000.0,20536.0,7,1084.5714285714284,High,505.14285714285717,Large,2022-09-03,9,2022-09-10,9,Repeat Loan,0
29735,ID_309075368248251804,309075,Kenya,368248,251804,Type_7,High Risk,5040.0,5217.0,7,183.1207482993197,High,25.285714285714285,Large,2024-07-29,7,2024-08-05,8,Repeat Loan,0
29736,ID_251438282834267278,251438,Kenya,282834,267278,Type_1,Low Risk,13655.0,14054.0,7,152.36177224459902,High,57.0,Large,2022-10-15,10,2022-10-22,10,Repeat Loan,0
29737,ID_247286219450267278,247286,Kenya,219450,267278,Type_1,Low Risk,12856.0,13232.0,7,152.5024446617477,High,53.714285714285715,Large,2022-07-19,7,2022-07-26,7,Repeat Loan,0
29738,ID_239491291652267278,239491,Kenya,291652,267278,Type_1,Low Risk,18690.0,19260.0,7,159.02315982572804,High,81.42857142857143,Large,2022-10-31,10,2022-11-07,11,Repeat Loan,0
29739,ID_261282228200267278,261282,Kenya,228200,267278,Type_1,Low Risk,2245.0,2245.0,7,0.0,Negative/Zero,0.0,Zero,2022-07-30,7,2022-08-06,8,Repeat Loan,0
29740,ID_253432235734267278,253432,Kenya,235734,267278,Type_1,Low Risk,1905.0,1930.0,7,68.42894638170229,Medium,3.5714285714285716,Small,2022-08-12,8,2022-08-19,8,Repeat Loan,0
29741,ID_246665305148267278,246665,Kenya,305148,267278,Type_1,Low Risk,11058.0,11377.0,7,150.42115598274034,High,45.57142857142857,Large,2022-11-28,11,2022-12-05,12,Repeat Loan,0
29742,ID_259217133923251804,259217,Kenya,133923,251804,Type_5,High Risk,40200.0,44895.0,14,304.49093816631125,High,335.35714285714283,Large,2022-03-29,3,2022-04-12,4,Repeat Loan,1
29743,ID_245090286337267278,245090,Kenya,286337,267278,Type_1,Low Risk,3969.0,3969.0,7,0.0,Negative/Zero,0.0,Zero,2022-10-22,10,2022-10-29,10,Repeat Loan,0
29744,ID_241610249357267278,241610,Kenya,249357,267278,Type_1,Low Risk,5389.0,5389.0,7,0.0,Negative/Zero,0.0,Zero,2022-09-01,9,2022-09-08,9,Repeat Loan,0
29745,ID_260488253043267278,260488,Kenya,253043,267278,Type_1,Low Risk,1796.0,1796.0,7,0.0,Negative/Zero,0.0,Zero,2022-09-06,9,2022-09-13,9,Repeat Loan,0
29746,ID_256572245349267278,256572,Kenya,245349,267278,Type_1,Low Risk,1510.0,1510.0,7,0.0,Negative/Zero,0.0,Zero,2022-08-26,8,2022-09-02,9,Repeat Loan,0
29747,ID_258486245669267278,258486,Kenya,245669,267278,Type_1,Low Risk,4500.0,4532.0,7,37.079365079365076,Low,4.571428571428571,Moderate,2022-08-27,8,2022-09-03,9,Repeat Loan,0
29748,ID_265772230475267278,265772,Kenya,230475,267278,Type_1,Low Risk,4970.0,5149.0,7,187.79821787870077,High,25.571428571428573,Large,2022-08-02,8,2022-08-09,8,Repeat Loan,0
29749,ID_241622250049267278,241622,Kenya,250049,267278,Type_1,Low Risk,1223.0,1232.0,7,38.37168555075341,Low,1.2857142857142858,Small,2022-09-02,9,2022-09-09,9,Repeat Loan,0
29750,ID_259681283647267278,259681,Kenya,283647,267278,Type_1,Low Risk,11518.0,11870.0,7,159.3530622875995,High,50.285714285714285,Large,2022-10-17,10,2022-10-24,10,Repeat Loan,0
29751,ID_253278238146267278,253278,Kenya,238146,267278,Type_1,Low Risk,2810.0,2810.0,7,0.0,Negative/Zero,0.0,Zero,2022-08-17,8,2022-08-24,8,Repeat Loan,0
29752,ID_265252265917267278,265252,Kenya,265917,267278,Type_1,Low Risk,1439.0,1472.0,7,119.57708726298024,Medium,4.714285714285714,Moderate,2022-09-23,9,2022-09-30,9,Repeat Loan,0
29753,ID_241608298511267278,241608,Kenya,298511,267278,Type_1,Low Risk,5449.0,5617.0,7,160.76344283354743,High,24.0,Moderate,2022-11-14,11,2022-11-21,11,Repeat Loan,0
29754,ID_250008296440267278,250008,Kenya,296440,267278,Type_1,Low Risk,2891.0,2996.0,7,189.38083708059494,High,15.0,Moderate,2022-11-09,11,2022-11-16,11,Repeat Loan,0
29755,ID_249889255197267278,249889,Kenya,255197,267278,Type_1,Low Risk,9346.0,9829.0,7,269.4735715814252,High,69.0,Large,2022-09-09,9,2022-09-16,9,Repeat Loan,0
29756,ID_269977239117267278,269977,Kenya,239117,267278,Type_1,Low Risk,97523.0,99998.0,7,132.3314207198009,Medium,353.57142857142856,Large,2022-08-18,8,2022-08-25,8,Repeat Loan,0
29757,ID_243095215019267278,243095,Kenya,215019,267278,Type_1,Low Risk,899.0,906.0,7,40.60066740823137,Medium,1.0,Small,2022-07-13,7,2022-07-20,7,Repeat Loan,0
29758,ID_248548230108267278,248548,Kenya,230108,267278,Type_1,Low Risk,3898.0,3999.0,7,135.10591512130762,Medium,14.428571428571429,Moderate,2022-08-02,8,2022-08-09,8,Repeat Loan,0
29759,ID_244773237169267278,244773,Kenya,237169,267278,Type_1,Low Risk,50332.0,51862.0,7,158.5046718361508,High,218.57142857142858,Large,2022-08-15,8,2022-08-22,8,Repeat Loan,0
29760,ID_248966259087267278,248966,Kenya,259087,267278,Type_1,Low Risk,1641.0,1701.0,7,190.65030033951422,High,8.571428571428571,Moderate,2022-09-14,9,2022-09-21,9,Repeat Loan,0
29761,ID_257043275888267278,257043,Kenya,275888,267278,Type_1,Low Risk,1649.0,1694.0,7,142.29403101446763,High,6.428571428571429,Moderate,2022-10-06,10,2022-10-13,10,Repeat Loan,0
29762,ID_256201272877267278,256201,Kenya,272877,267278,Type_1,Low Risk,4098.0,4098.0,7,0.0,Negative/Zero,0.0,Zero,2022-10-03,10,2022-10-10,10,Repeat Loan,0
29763,ID_259731225247267278,259731,Kenya,225247,267278,Type_1,Low Risk,5874.0,6019.0,7,128.71491804076075,Medium,20.714285714285715,Moderate,2022-07-26,7,2022-08-02,8,Repeat Loan,0
29764,ID_268133247267267278,268133,Kenya,247267,267278,Type_1,Low Risk,7958.0,8201.0,7,159.21983269306716,High,34.714285714285715,Large,2022-08-29,8,2022-09-05,9,Repeat Loan,0
29765,ID_308629369575251804,308629,Kenya,369575,251804,Type_7,High Risk,8000.0,8379.0,7,247.0267857142857,High,54.142857142857146,Large,2024-08-24,8,2024-08-31,8,Repeat Loan,0
29766,ID_244554298872267278,244554,Kenya,298872,267278,Type_1,Low Risk,33458.0,34476.0,7,158.65093123147997,High,145.42857142857142,Large,2022-11-14,11,2022-11-21,11,Repeat Loan,0
29767,ID_256718264527267278,256718,Kenya,264527,267278,Type_1,Low Risk,3155.0,3155.0,7,0.0,Negative/Zero,0.0,Zero,2022-09-21,9,2022-09-28,9,Repeat Loan,0
29768,ID_308789374626251804,308789,Kenya,374626,251804,Type_7,High Risk,5461.0,5653.0,7,183.32592146911867,High,27.428571428571427,Large,2024-11-04,11,2024-11-11,11,Repeat Loan,0
29769,ID_250335236329267278,250335,Kenya,236329,267278,Type_1,Low Risk,1610.0,1646.0,7,116.5927240461402,Medium,5.142857142857143,Moderate,2022-08-13,8,2022-08-20,8,Repeat Loan,0
29770,ID_260495229850267278,260495,Kenya,229850,267278,Type_1,Low Risk,4818.0,4818.0,7,0.0,Negative/Zero,0.0,Zero,2022-08-01,8,2022-08-08,8,Repeat Loan,0
29771,ID_308512369748267278,308512,Kenya,369748,267278,Type_7,High Risk,23400.0,24220.0,7,182.72283272283272,High,117.14285714285714,Large,2024-08-27,8,2024-09-03,9,Repeat Loan,0
29772,ID_251760234357267278,251760,Kenya,234357,267278,Type_1,Low Risk,4673.0,4827.0,7,171.8382195591697,High,22.0,Moderate,2022-08-10,8,2022-08-17,8,Repeat Loan,0
29773,ID_249100237107267278,249100,Kenya,237107,267278,Type_1,Low Risk,35252.0,36325.0,7,158.71237295553644,High,153.28571428571428,Large,2022-08-15,8,2022-08-22,8,Repeat Loan,0
29774,ID_250766225973267278,250766,Kenya,225973,267278,Type_1,Low Risk,10346.0,10424.0,7,39.31125900969318,Low,11.142857142857142,Moderate,2022-07-27,7,2022-08-03,8,Repeat Loan,0
29775,ID_247613258150267278,247613,Kenya,258150,267278,Type_1,Low Risk,1446.0,1446.0,7,0.0,Negative/Zero,0.0,Zero,2022-09-13,9,2022-09-20,9,Repeat Loan,0
29776,ID_311628372462267278,311628,Kenya,372462,267278,Type_7,High Risk,4990.0,5241.0,7,262.2817062696822,High,35.857142857142854,Large,2024-10-03,10,2024-10-10,10,Repeat Loan,1
29777,ID_243976238963267278,243976,Kenya,238963,267278,Type_1,Low Risk,6037.0,6037.0,7,0.0,Negative/Zero,0.0,Zero,2022-08-18,8,2022-08-25,8,Repeat Loan,0
29778,ID_271116302212267278,271116,Kenya,302212,267278,Type_1,Low Risk,3529.0,3579.0,7,73.8776666801603,Medium,7.142857142857143,Moderate,2022-11-21,11,2022-11-28,11,Repeat Loan,0
29779,ID_269869259508267278,269869,Kenya,259508,267278,Type_1,Low Risk,294.0,294.0,7,0.0,Negative/Zero,0.0,Zero,2022-09-15,9,2022-09-22,9,Repeat Loan,0
29780,ID_244901292329267278,244901,Kenya,292329,267278,Type_1,Low Risk,49266.0,50635.0,7,144.8941895598819,High,195.57142857142858,Large,2022-11-02,11,2022-11-09,11,Repeat Loan,0
29781,ID_258249254794267278,258249,Kenya,254794,267278,Type_1,Low Risk,4699.0,4853.0,7,170.8874228559268,High,22.0,Moderate,2022-09-08,9,2022-09-15,9,Repeat Loan,0
29782,ID_261570278252267278,261570,Kenya,278252,267278,Type_1,Low Risk,3179.0,3202.0,7,37.72525052801869,Low,3.2857142857142856,Small,2022-10-10,10,2022-10-17,10,Repeat Loan,0
29783,ID_257889249733267278,257889,Kenya,249733,267278,Type_1,Low Risk,22782.0,22782.0,7,0.0,Negative/Zero,0.0,Zero,2022-09-01,9,2022-09-08,9,Repeat Loan,0
29784,ID_270060305259267278,270060,Kenya,305259,267278,Type_6,High Risk,5350.0,5457.0,7,104.28571428571428,Medium,15.285714285714286,Moderate,2022-11-28,11,2022-12-05,12,Repeat Loan,0
29785,ID_52961302753267278,52961,Kenya,302753,267278,Type_1,Low Risk,5170.0,5202.0,7,32.27410886985355,Low,4.571428571428571,Moderate,2022-11-22,11,2022-11-29,11,Repeat Loan,0
29786,ID_252690296008267278,252690,Kenya,296008,267278,Type_1,Low Risk,11315.0,11576.0,7,120.27649769585254,Medium,37.285714285714285,Large,2022-11-08,11,2022-11-15,11,Repeat Loan,0
29787,ID_308873371365267278,308873,Kenya,371365,267278,Type_7,High Risk,1695.0,1755.0,7,184.57648546144122,High,8.571428571428571,Moderate,2024-09-18,9,2024-09-25,9,Repeat Loan,0
29788,ID_245174252100267278,245174,Kenya,252100,267278,Type_1,Low Risk,13323.0,13365.0,7,16.437739247917136,Low,6.0,Moderate,2022-09-05,9,2022-09-12,9,Repeat Loan,0
29789,ID_242569233780267278,242569,Kenya,233780,267278,Type_1,Low Risk,2735.0,2735.0,7,0.0,Negative/Zero,0.0,Zero,2022-08-08,8,2022-08-15,8,Repeat Loan,0
29790,ID_262542285084267278,262542,Kenya,285084,267278,Type_1,Low Risk,3165.0,3167.0,7,3.2949672760099302,Low,0.2857142857142857,Small,2022-10-20,10,2022-10-27,10,Repeat Loan,0
29791,ID_250258257889267278,250258,Kenya,257889,267278,Type_1,Low Risk,9737.0,10035.0,7,159.58274035710616,High,42.57142857142857,Large,2022-09-12,9,2022-09-19,9,Repeat Loan,0
29792,ID_252331241769267278,252331,Kenya,241769,267278,Type_1,Low Risk,898.0,933.0,7,203.22939866369708,High,5.0,Moderate,2022-08-22,8,2022-08-29,8,Repeat Loan,0
29793,ID_265808270022267278,265808,Kenya,270022,267278,Type_1,Low Risk,5254.0,5347.0,7,92.29702539561694,Medium,13.285714285714286,Moderate,2022-09-28,9,2022-10-05,10,Repeat Loan,0
29794,ID_241541282475267278,241541,Kenya,282475,267278,Type_1,Low Risk,33381.0,34397.0,7,158.70448116336496,High,145.14285714285714,Large,2022-10-15,10,2022-10-22,10,Repeat Loan,0
29795,ID_264826298326267278,264826,Kenya,298326,267278,Type_1,Low Risk,10876.0,10876.0,7,0.0,Negative/Zero,0.0,Zero,2022-11-12,11,2022-11-19,11,Repeat Loan,0
29796,ID_238272127154251804,238272,Kenya,127154,251804,Type_4,High Risk,60000.0,70366.0,90,70.06648148148147,Medium,115.17777777777778,Large,2022-03-16,3,2022-06-14,6,Repeat Loan,0
29797,ID_257863245321267278,257863,Kenya,245321,267278,Type_1,Low Risk,719.0,737.0,7,130.53844625471885,Medium,2.5714285714285716,Small,2022-08-26,8,2022-09-02,9,Repeat Loan,0
29798,ID_247455261240267278,247455,Kenya,261240,267278,Type_1,Low Risk,2139.0,2139.0,7,0.0,Negative/Zero,0.0,Zero,2022-09-17,9,2022-09-24,9,Repeat Loan,0
29799,ID_256361219242267278,256361,Kenya,219242,267278,Type_1,Low Risk,12183.0,12331.0,7,63.343534902264274,Medium,21.142857142857142,Moderate,2022-07-19,7,2022-07-26,7,Repeat Loan,0
29800,ID_266245300925267278,266245,Kenya,300925,267278,Type_1,Low Risk,4769.0,4803.0,7,37.17460983135128,Low,4.857142857142857,Moderate,2022-11-18,11,2022-11-25,11,Repeat Loan,0
29801,ID_260068220736267278,260068,Kenya,220736,267278,Type_1,Low Risk,27475.0,28141.0,7,126.39542441180292,Medium,95.14285714285714,Large,2022-07-20,7,2022-07-27,7,Repeat Loan,0
29802,ID_253055242426267278,253055,Kenya,242426,267278,Type_1,Low Risk,21454.0,21976.0,7,126.86944825473769,Medium,74.57142857142857,Large,2022-08-22,8,2022-08-29,8,Repeat Loan,0
29803,ID_253182256586267278,253182,Kenya,256586,267278,Type_1,Low Risk,7757.0,7851.0,7,63.18716735114827,Medium,13.428571428571429,Moderate,2022-09-10,9,2022-09-17,9,Repeat Loan,0
29804,ID_251519262396267278,251519,Kenya,262396,267278,Type_1,Low Risk,13745.0,14164.0,7,158.95130696876785,High,59.857142857142854,Large,2022-09-19,9,2022-09-26,9,Repeat Loan,0
29805,ID_260067284512267278,260067,Kenya,284512,267278,Type_1,Low Risk,10086.0,10111.0,7,12.924563043539841,Low,3.5714285714285716,Small,2022-10-19,10,2022-10-26,10,Repeat Loan,0
29806,ID_266909221132267278,266909,Kenya,221132,267278,Type_1,Low Risk,10374.0,10374.0,7,0.0,Negative/Zero,0.0,Zero,2022-07-21,7,2022-07-28,7,Repeat Loan,0
29807,ID_247924270326267278,247924,Kenya,270326,267278,Type_1,Low Risk,4959.0,4994.0,7,36.801774551320825,Low,5.0,Moderate,2022-09-29,9,2022-10-06,10,Repeat Loan,0
29808,ID_254944227867267278,254944,Kenya,227867,267278,Type_1,Low Risk,54490.0,54490.0,7,0.0,Negative/Zero,0.0,Zero,2022-07-29,7,2022-08-05,8,Repeat Loan,0
29809,ID_251873238702267278,251873,Kenya,238702,267278,Type_1,Low Risk,99518.0,100016.0,7,26.09291068665252,Low,71.14285714285714,Large,2022-08-17,8,2022-08-24,8,Repeat Loan,0
29810,ID_250153258653267278,250153,Kenya,258653,267278,Type_1,Low Risk,15681.0,15681.0,7,0.0,Negative/Zero,0.0,Zero,2022-09-13,9,2022-09-20,9,Repeat Loan,0
29811,ID_309075371211251804,309075,Kenya,371211,251804,Type_7,High Risk,10000.0,10351.0,7,183.02142857142854,High,50.142857142857146,Large,2024-09-16,9,2024-09-23,9,Repeat Loan,0
29812,ID_257369263766267278,257369,Kenya,263766,267278,Type_1,Low Risk,2250.0,2371.0,7,280.4126984126984,High,17.285714285714285,Moderate,2022-09-20,9,2022-09-27,9,Repeat Loan,0
29813,ID_260263191125251804,260263,Kenya,191125,251804,Type_5,High Risk,6500.0,6900.0,14,160.43956043956044,High,28.571428571428573,Large,2022-06-15,6,2022-06-29,6,Repeat Loan,0
29814,ID_259434230638267278,259434,Kenya,230638,267278,Type_1,Low Risk,2670.0,2747.0,7,150.374531835206,High,11.0,Moderate,2022-08-02,8,2022-08-09,8,Repeat Loan,0
29815,ID_308486373354251804,308486,Kenya,373354,251804,Type_7,High Risk,8300.0,8660.0,7,226.1617900172117,High,51.42857142857143,Large,2024-10-16,10,2024-10-23,10,Repeat Loan,0
